"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:23:00,000","    74965000","-112,5","   4,8","-124,1","-103,4","19",
"2020-12-05  17:23:00,000","    74970000","-112,9","   4,1","-122,7","-108,1","19",
"2020-12-05  17:23:00,000","    74975000","-114,6","   4,7","-127,4","-109,3","19",
"2020-12-05  17:23:00,000","    74980000","-114,0","   5,8","-133,5","-107,3","19",
"2020-12-05  17:23:00,000","    74985000","-115,4","   7,7","-134,3","-105,9","19",
"2020-12-05  17:23:00,000","    74990000","-113,8","   5,9","-126,9","-107,1","19",
"2020-12-05  17:23:00,000","    74995000","-112,2","   4,5","-123,6","-105,2","19",
"2020-12-05  17:23:00,000","    75000000","-114,4","   6,8","-131,5","-104,1","19",
"2020-12-05  17:23:00,000","    75005000","-113,2","   3,6","-120,2","-107,0","19",
"2020-12-05  17:23:00,000","    75010000","-113,5","   6,0","-129,5","-105,6","19",
"2020-12-05  17:23:00,000","    75015000","-114,1","   7,2","-138,4","-105,5","19",
"2020-12-05  17:23:00,000","    75020000","-115,7","   6,6","-128,4","-106,0","19",
"2020-12-05  17:23:00,000","    75025000","-113,8","   3,9","-119,5","-108,0","19",
"2020-12-05  17:23:00,000","    75030000","-112,7","   5,6","-132,7","-105,2","19",
"2020-12-05  17:23:00,000","    75035000","-112,5","   3,3","-119,1","-104,9","19",
"2020-12-05  17:23:00,000","    75040000","-113,8","   5,1","-128,8","-107,2","19",
"2020-12-05  17:23:00,000","    75045000","-112,6","   3,9","-121,0","-106,7","19",
"2020-12-05  17:23:00,000","    75050000","-111,9","   4,8","-124,3","-105,0","19",
"2020-12-05  17:23:00,000","    75055000","-113,5","   6,2","-131,0","-106,3","19",
"2020-12-05  17:23:00,000","    75060000","-114,2","   5,5","-126,9","-107,2","19",
"2020-12-05  17:23:00,000","    75065000","-113,9","   5,7","-129,7","-104,5","19",
"2020-12-05  17:23:00,000","    75070000","-113,7","   4,8","-122,3","-104,2","19",
"2020-12-05  17:23:00,000","    75075000","-113,4","   5,7","-129,9","-106,5","19",
"2020-12-05  17:23:00,000","    75080000","-112,0","   4,3","-121,3","-106,9","19",
"2020-12-05  17:23:00,000","    75085000","-112,6","   4,9","-124,2","-104,8","19",
"2020-12-05  17:23:00,000","    75090000","-114,5","   7,1","-131,6","-104,0","19",
"2020-12-05  17:23:00,000","    75095000","-112,8","   4,4","-122,7","-105,7","19",
"2020-12-05  17:23:00,000","    75100000","-113,1","   5,3","-127,3","-105,4","19",
"2020-12-05  17:23:00,000","    75105000","-112,2","   3,8","-119,4","-105,1","19",
"2020-12-05  17:23:00,000","    75110000","-114,4","   5,9","-124,2","-105,9","19",
"2020-12-05  17:23:00,000","    75115000","-115,7","   4,4","-124,1","-108,4","19",
"2020-12-05  17:23:00,000","    75120000","-115,3","   6,3","-128,2","-105,7","19",
"2020-12-05  17:23:00,000","    75125000","-116,0","   8,7","-133,1","-103,1","19",
"2020-12-05  17:23:00,000","    75130000","-114,2","   5,5","-123,2","-104,5","19",
"2020-12-05  17:23:00,000","    75135000","-114,1","   4,6","-124,2","-108,3","19",
"2020-12-05  17:23:00,000","    75140000","-113,2","   5,0","-129,1","-107,1","19",
"2020-12-05  17:23:00,000","    75145000","-112,1","   3,7","-122,5","-105,2","19",
"2020-12-05  17:23:00,000","    75150000","-113,7","   6,0","-126,7","-103,0","19",
"2020-12-05  17:23:00,000","    75155000","-113,4","   5,8","-128,1","-106,2","19",
"2020-12-05  17:23:00,000","    75160000","-115,3","   8,3","-137,7","-107,1","19",
"2020-12-05  17:23:00,000","    75165000","-113,5","   4,7","-126,4","-108,5","19",
"2020-12-05  17:23:00,000","    75170000","-116,3","   8,8","-146,0","-105,9","19",
"2020-12-05  17:23:00,000","    75175000","-114,7","   4,2","-121,8","-107,0","19",
"2020-12-05  17:23:00,000","    75180000","-115,3","   8,1","-135,1","-106,4","19",
"2020-12-05  17:23:00,000","    75185000","-112,5","   5,1","-122,4","-106,1","19",
"2020-12-05  17:23:00,000","    75190000","-111,7","   4,3","-119,7","-104,1","19",
"2020-12-05  17:23:00,000","    75195000","-112,3","   4,8","-127,5","-105,4","19",
"2020-12-05  17:23:00,000","    75200000","-113,1","   4,4","-121,6","-104,7","19",
"2020-12-05  17:23:00,000","    75205000","-111,7","   3,9","-118,3","-104,3","19",
"2020-12-05  17:23:00,000","    75210000","-112,4","   4,5","-119,5","-106,1","19",
"2020-12-05  17:23:00,000","    75215000","-113,3","   4,6","-124,5","-107,1","19",
"2020-12-05  17:23:00,000","    75220000","-114,2","   4,5","-127,5","-107,8","19",
"2020-12-05  17:23:00,000","    75225000","-113,8","   5,2","-127,5","-106,7","19",
"2020-12-05  17:23:00,000","    75230000","-112,9","   5,2","-127,0","-105,6","19",
"2020-12-05  17:23:00,000","    75235000","-112,0","   4,1","-125,3","-107,9","19",
"2020-12-05  17:23:00,000","    75240000","-113,3","   5,6","-131,9","-104,0","19",
"2020-12-05  17:23:00,000","    75245000","-115,6","   5,4","-126,8","-104,0","19",
"2020-12-05  17:23:00,000","    75250000","-111,4","   3,0","-115,2","-104,5","19",
"2020-12-05  17:23:00,000","    75255000","-111,9","   5,3","-121,7","-104,0","19",
"2020-12-05  17:23:00,000","    75260000","-114,3","   5,6","-126,3","-104,9","19",
"2020-12-05  17:23:00,000","    75265000","-116,8","   8,1","-133,4","-108,9","19",
"2020-12-05  17:23:00,000","    75270000","-116,0","   7,9","-141,7","-106,7","19",
"2020-12-05  17:23:00,000","    75275000","-115,7","   5,0","-125,6","-109,1","19",
"2020-12-05  17:23:00,000","    75280000","-115,6","   4,9","-127,1","-108,3","19",
"2020-12-05  17:23:00,000","    75285000","-114,1","   4,6","-128,4","-107,3","19",
"2020-12-05  17:23:00,000","    75290000","-115,4","   5,9","-128,1","-104,4","19",
"2020-12-05  17:23:00,000","    75295000","-115,8","   6,7","-132,8","-106,0","19",
"2020-12-05  17:23:00,000","    75300000","-115,3","   7,1","-131,9","-107,5","19",
"2020-12-05  17:23:00,000","    75305000","-114,6","   5,3","-123,5","-106,4","19",
"2020-12-05  17:23:00,000","    75310000","-113,3","   5,8","-127,4","-105,6","19",
"2020-12-05  17:23:00,000","    75315000","-113,1","   4,9","-125,9","-106,7","19",
"2020-12-05  17:23:00,000","    75320000","-115,5","   7,4","-138,4","-105,8","19",
"2020-12-05  17:23:00,000","    75325000","-114,6","   6,2","-127,6","-105,0","19",
"2020-12-05  17:23:00,000","    75330000","-114,2","   4,1","-122,1","-108,0","19",
"2020-12-05  17:23:00,000","    75335000","-116,5","   5,3","-128,6","-108,9","19",
"2020-12-05  17:23:00,000","    75340000","-114,4","   5,0","-128,7","-107,8","19",
"2020-12-05  17:23:00,000","    75345000","-114,0","   5,4","-127,1","-107,1","19",
"2020-12-05  17:23:00,000","    75350000","-113,8","   3,8","-121,4","-106,6","19",
"2020-12-05  17:23:00,000","    75355000","-114,4","   5,8","-129,2","-106,2","19",
"2020-12-05  17:23:00,000","    75360000","-114,2","   4,8","-124,8","-103,9","19",
"2020-12-05  17:23:00,000","    75365000","-112,7","   5,6","-126,7","-105,1","19",
"2020-12-05  17:23:00,000","    75370000","-113,7","   4,8","-123,1","-106,5","19",
"2020-12-05  17:23:00,000","    75375000","-113,0","   4,2","-121,7","-106,7","19",
"2020-12-05  17:23:00,000","    75380000","-111,7","   4,2","-120,2","-104,7","19",
"2020-12-05  17:23:00,000","    75385000","-112,6","   6,6","-126,3","-104,3","19",
"2020-12-05  17:23:00,000","    75390000","-112,2","   5,1","-122,3","-105,3","19",
"2020-12-05  17:23:00,000","    75395000","-112,7","   5,0","-124,1","-105,0","19",
"2020-12-05  17:23:00,000","    75400000","-113,9","   4,9","-127,2","-106,1","19",
"2020-12-05  17:23:00,000","    75405000","-114,8","   4,4","-124,0","-107,8","19",
"2020-12-05  17:23:00,000","    75410000","-115,0","   4,9","-124,5","-107,1","19",
"2020-12-05  17:23:00,000","    75415000","-113,4","   3,9","-119,7","-107,6","19",
"2020-12-05  17:23:00,000","    75420000","-113,4","   4,1","-120,6","-106,0","19",
"2020-12-05  17:23:00,000","    75425000","-112,3","   4,9","-122,7","-104,5","19",
"2020-12-05  17:23:00,000","    75430000","-111,0","   3,3","-115,8","-105,1","19",
"2020-12-05  17:23:00,000","    75435000","-111,7","   3,6","-119,9","-105,3","19",
"2020-12-05  17:23:00,000","    75440000","-112,1","   5,5","-123,9","-105,8","19",
"2020-12-05  17:23:00,000","    75445000","-111,6","   5,0","-124,5","-105,9","19",
"2020-12-05  17:23:00,000","    75450000","-113,8","   5,0","-123,2","-105,4","19",
"2020-12-05  17:23:00,000","    75455000","-114,8","   4,5","-122,5","-109,0","19",
"2020-12-05  17:23:00,000","    75460000","-114,4","   3,9","-119,8","-106,3","19",
"2020-12-05  17:23:00,000","    75465000","-115,7","   5,3","-124,0","-106,8","19",
"2020-12-05  17:23:00,000","    75470000","-113,5","   3,8","-119,6","-107,5","19",
"2020-12-05  17:23:00,000","    75475000","-114,2","   6,3","-127,8","-103,2","19",
"2020-12-05  17:23:00,000","    75480000","-114,5","   6,1","-124,1","-105,6","19",
"2020-12-05  17:23:00,000","    75485000","-112,0","   4,2","-119,2","-105,4","19",
"2020-12-05  17:23:00,000","    75490000","-112,1","   4,0","-118,7","-106,0","19",
"2020-12-05  17:23:00,000","    75495000","-114,7","   5,6","-126,0","-105,3","19",
"2020-12-05  17:23:00,000","    75500000","-114,3","   6,0","-132,0","-106,9","19",
"2020-12-05  17:23:00,000","    75505000","-114,4","   5,0","-123,2","-107,0","19",
"2020-12-05  17:23:00,000","    75510000","-114,3","   6,1","-126,7","-105,4","19",
"2020-12-05  17:23:00,000","    75515000","-113,4","   5,1","-129,4","-106,9","19",
"2020-12-05  17:23:00,000","    75520000","-113,2","   4,0","-121,2","-107,5","19",
"2020-12-05  17:23:00,000","    75525000","-113,6","   4,6","-122,8","-107,6","19",
"2020-12-05  17:23:00,000","    75530000","-112,7","   4,4","-124,3","-105,9","19",
"2020-12-05  17:23:00,000","    75535000","-113,1","   3,9","-120,4","-106,4","19",
"2020-12-05  17:23:00,000","    75540000","-114,3","   4,4","-122,2","-106,0","19",
"2020-12-05  17:23:00,000","    75545000","-115,1","   8,7","-145,2","-105,8","19",
"2020-12-05  17:23:00,000","    75550000","-113,0","   3,9","-120,4","-106,3","19",
"2020-12-05  17:23:00,000","    75555000","-113,7","   5,3","-124,2","-106,8","19",
"2020-12-05  17:23:00,000","    75560000","-111,5","   5,1","-128,3","-106,0","19",
"2020-12-05  17:23:00,000","    75565000","-114,1","   4,5","-125,6","-109,2","19",
"2020-12-05  17:23:00,000","    75570000","-115,2","   3,1","-121,0","-108,7","19",
"2020-12-05  17:23:00,000","    75575000","-115,4","   5,5","-130,1","-107,5","19",
"2020-12-05  17:23:00,000","    75580000","-114,3","   5,7","-129,1","-106,4","19",
"2020-12-05  17:23:00,000","    75585000","-112,7","   3,6","-121,0","-107,8","19",
"2020-12-05  17:23:00,000","    75590000","-114,1","   3,9","-121,6","-106,9","19",
"2020-12-05  17:23:00,000","    75595000","-114,4","   5,2","-123,0","-106,1","19",
"2020-12-05  17:23:00,000","    75600000","-114,4","   5,0","-123,4","-105,9","19",
"2020-12-05  17:23:00,000","    75605000","-115,1","   6,8","-133,6","-107,3","19",
"2020-12-05  17:23:00,000","    75610000","-115,9","   6,7","-132,3","-106,2","19",
"2020-12-05  17:23:00,000","    75615000","-115,1","   5,4","-124,4","-104,8","19",
"2020-12-05  17:23:00,000","    75620000","-112,3","   3,4","-117,9","-106,2","19",
"2020-12-05  17:23:00,000","    75625000","-112,5","   3,9","-123,4","-107,2","19",
"2020-12-05  17:23:00,000","    75630000","-114,2","   6,1","-125,3","-105,5","19",
"2020-12-05  17:23:00,000","    75635000","-113,3","   5,4","-123,0","-104,9","19",
"2020-12-05  17:23:00,000","    75640000","-111,6","   4,5","-120,6","-104,3","19",
"2020-12-05  17:23:00,000","    75645000","-114,6","   7,3","-132,8","-103,8","19",
"2020-12-05  17:23:00,000","    75650000","-114,9","   6,0","-132,4","-107,5","19",
"2020-12-05  17:23:00,000","    75655000","-114,8","   3,7","-122,5","-108,5","19",
"2020-12-05  17:23:00,000","    75660000","-113,7","   3,7","-120,2","-108,0","19",
"2020-12-05  17:23:00,000","    75665000","-114,6","   5,0","-122,9","-106,0","19",
"2020-12-05  17:23:00,000","    75670000","-114,0","   4,3","-120,1","-105,8","19",
"2020-12-05  17:23:00,000","    75675000","-113,0","   4,0","-121,8","-107,3","19",
"2020-12-05  17:23:00,000","    75680000","-114,6","   7,2","-130,2","-105,6","19",
"2020-12-05  17:23:00,000","    75685000","-114,3","   5,9","-123,9","-106,5","19",
"2020-12-05  17:23:00,000","    75690000","-113,9","   5,8","-124,7","-105,5","19",
"2020-12-05  17:23:00,000","    75695000","-114,1","   6,3","-132,4","-107,1","19",
"2020-12-05  17:23:00,000","    75700000","-113,8","   5,9","-129,9","-107,5","19",
"2020-12-05  17:23:00,000","    75705000","-113,7","   5,5","-127,3","-106,1","19",
"2020-12-05  17:23:00,000","    75710000","-113,5","   4,3","-122,8","-107,1","19",
"2020-12-05  17:23:00,000","    75715000","-114,6","   4,4","-123,0","-105,9","19",
"2020-12-05  17:23:00,000","    75720000","-116,2","   6,5","-130,7","-104,8","19",
"2020-12-05  17:23:00,000","    75725000","-115,9","   6,8","-135,1","-105,9","19",
"2020-12-05  17:23:00,000","    75730000","-115,5","   6,5","-127,9","-104,3","19",
"2020-12-05  17:23:00,000","    75735000","-110,7","   3,3","-120,2","-106,2","19",
"2020-12-05  17:23:00,000","    75740000","-112,3","   4,7","-122,7","-106,2","19",
"2020-12-05  17:23:00,000","    75745000","-113,9","   5,3","-129,3","-107,9","19",
"2020-12-05  17:23:00,000","    75750000","-113,0","   4,7","-120,1","-106,2","19",
"2020-12-05  17:23:00,000","    75755000","-112,8","   4,7","-123,2","-105,6","19",
"2020-12-05  17:23:00,000","    75760000","-114,3","   5,7","-123,6","-107,8","19",
"2020-12-05  17:23:00,000","    75765000","-113,9","   5,8","-129,8","-106,8","19",
"2020-12-05  17:23:00,000","    75770000","-114,9","   7,2","-131,3","-107,1","19",
"2020-12-05  17:23:00,000","    75775000","-114,1","   4,2","-121,4","-106,5","19",
"2020-12-05  17:23:00,000","    75780000","-116,6","   7,1","-132,2","-105,7","19",
"2020-12-05  17:23:00,000","    75785000","-114,9","   4,6","-124,5","-108,1","19",
"2020-12-05  17:23:00,000","    75790000","-113,9","   4,5","-124,0","-107,6","19",
"2020-12-05  17:23:00,000","    75795000","-113,6","   6,4","-133,9","-107,0","19",
"2020-12-05  17:23:00,000","    75800000","-114,3","   4,7","-124,9","-108,0","19",
"2020-12-05  17:23:00,000","    75805000","-114,2","   8,0","-137,3","-105,9","19",
"2020-12-05  17:23:00,000","    75810000","-113,2","   6,3","-128,8","-105,7","19",
"2020-12-05  17:23:00,000","    75815000","-112,8","   5,3","-131,3","-105,7","19",
"2020-12-05  17:23:00,000","    75820000","-112,5","   3,7","-119,1","-106,0","19",
"2020-12-05  17:23:00,000","    75825000","-114,3","   4,8","-121,6","-107,9","19",
"2020-12-05  17:23:00,000","    75830000","-115,2","   5,9","-130,7","-107,5","19",
"2020-12-05  17:23:00,000","    75835000","-114,4","   7,4","-135,4","-107,1","19",
"2020-12-05  17:23:00,000","    75840000","-111,7","   4,1","-119,3","-106,0","19",
"2020-12-05  17:23:00,000","    75845000","-111,2","   4,3","-118,6","-103,3","19",
"2020-12-05  17:23:00,000","    75850000","-112,1","   3,7","-119,5","-104,3","19",
"2020-12-05  17:23:00,000","    75855000","-114,9","   5,3","-123,8","-108,2","19",
"2020-12-05  17:23:00,000","    75860000","-114,8","   4,7","-124,6","-106,4","19",
"2020-12-05  17:23:00,000","    75865000","-116,6","   8,3","-136,4","-106,5","19",
"2020-12-05  17:23:00,000","    75870000","-114,8","   7,1","-133,2","-108,5","19",
"2020-12-05  17:23:00,000","    75875000","-114,3","   5,6","-124,6","-106,7","19",
"2020-12-05  17:23:00,000","    75880000","-113,8","   6,0","-129,9","-104,0","19",
"2020-12-05  17:23:00,000","    75885000","-112,7","   5,1","-121,9","-104,4","19",
"2020-12-05  17:23:00,000","    75890000","-112,9","   4,9","-122,4","-105,2","19",
"2020-12-05  17:23:00,000","    75895000","-112,9","   5,1","-124,7","-104,5","19",
"2020-12-05  17:23:00,000","    75900000","-112,7","   5,2","-127,7","-106,0","19",
"2020-12-05  17:23:00,000","    75905000","-113,6","   6,9","-131,1","-106,2","19",
"2020-12-05  17:23:00,000","    75910000","-114,2","   6,6","-129,0","-105,3","19",
"2020-12-05  17:23:00,000","    75915000","-113,1","   5,0","-126,1","-107,1","19",
"2020-12-05  17:23:00,000","    75920000","-113,8","   6,6","-125,3","-104,8","19",
"2020-12-05  17:23:00,000","    75925000","-112,1","   4,0","-118,5","-105,2","19",
"2020-12-05  17:23:00,000","    75930000","-112,9","   3,7","-120,6","-106,3","19",
"2020-12-05  17:23:00,000","    75935000","-113,7","   5,1","-122,5","-106,1","19",
"2020-12-05  17:23:00,000","    75940000","-113,6","   5,5","-121,0","-104,4","19",
"2020-12-05  17:23:00,000","    75945000","-114,1","   5,4","-125,6","-104,6","19",
"2020-12-05  17:23:00,000","    75950000","-112,7","   5,0","-123,7","-106,6","19",
"2020-12-05  17:23:00,000","    75955000","-113,5","   6,1","-129,0","-106,4","19",
"2020-12-05  17:23:00,000","    75960000","-113,9","   4,9","-122,1","-106,3","19",
"2020-12-05  17:23:00,000","    75965000","-113,6","   6,3","-128,0","-105,2","19",
"2020-12-05  17:23:00,000","    75970000","-113,4","   5,8","-128,2","-105,5","19",
"2020-12-05  17:23:00,000","    75975000","-113,4","   5,9","-132,4","-108,2","19",
"2020-12-05  17:23:00,000","    75980000","-114,8","   5,8","-130,6","-107,8","19",
"2020-12-05  17:23:00,000","    75985000","-114,5","   4,6","-123,8","-108,0","19",
"2020-12-05  17:23:00,000","    75990000","-112,6","   3,8","-118,5","-104,6","19",
"2020-12-05  17:23:00,000","    75995000","-115,2","   5,8","-128,7","-108,1","19",
"2020-12-05  17:23:00,000","    76000000","-114,8","   6,4","-135,7","-108,4","19",
"2020-12-05  17:24:00,000","    74000000","-111,7","   4,2","-121,1","-104,7","19",
"2020-12-05  17:24:00,000","    74005000","-113,6","   7,1","-134,0","-105,6","19",
"2020-12-05  17:24:00,000","    74010000","-112,5","   4,9","-122,5","-103,0","19",
"2020-12-05  17:24:00,000","    74015000","-114,4","   6,5","-129,6","-104,5","19",
"2020-12-05  17:24:00,000","    74020000","-112,8","   4,1","-122,3","-105,9","19",
"2020-12-05  17:24:00,000","    74025000","-111,0","   2,9","-117,2","-106,4","19",
