"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  14:27:00,000","   204000000"," -94,2","   5,4","-110,3"," -85,1","33",
"17/12/2020  14:27:00,000","   205000000"," -94,0","   4,8","-107,4"," -87,2","33",
"17/12/2020  14:27:00,000","   206000000"," -94,2","   6,6","-120,7"," -85,6","33",
"17/12/2020  14:27:00,000","   207000000"," -93,8","   5,9","-110,5"," -85,7","33",
"17/12/2020  14:27:00,000","   208000000"," -94,1","   6,6","-124,2"," -86,5","33",
"17/12/2020  14:27:00,000","   209000000"," -94,6","   5,4","-105,9"," -87,2","33",
"17/12/2020  14:27:00,000","   210000000"," -93,9","   4,9","-105,6"," -86,5","33",
"17/12/2020  14:27:00,000","   211000000"," -95,0","   5,5","-105,2"," -84,4","33",
"17/12/2020  14:27:00,000","   212000000"," -96,3","   7,9","-128,3"," -87,1","33",
"17/12/2020  14:27:00,000","   213000000"," -95,5","   6,4","-117,3"," -86,6","33",
"17/12/2020  14:27:00,000","   214000000"," -94,8","   5,0","-109,6"," -87,0","33",
"17/12/2020  14:27:00,000","   215000000"," -95,0","   6,0","-110,0"," -87,2","33",
"17/12/2020  14:27:00,000","   216000000"," -93,2","   4,1","-102,6"," -87,1","33",
"17/12/2020  14:28:00,000","   174000000"," -96,5","   5,9","-119,0"," -91,0","34",
"17/12/2020  14:28:00,000","   175000000"," -96,9","   4,4","-106,1"," -90,1","34",
"17/12/2020  14:28:00,000","   176000000"," -98,0","   9,2","-137,7"," -88,7","34",
"17/12/2020  14:28:00,000","   177000000"," -95,2","   6,1","-113,1"," -86,2","34",
"17/12/2020  14:28:00,000","   178000000"," -95,8","   6,2","-114,4"," -86,0","34",
"17/12/2020  14:28:00,000","   179000000"," -96,0","   5,0","-108,2"," -87,7","34",
"17/12/2020  14:28:00,000","   180000000"," -96,1","   5,4","-109,3"," -88,9","34",
"17/12/2020  14:28:00,000","   181000000"," -95,0","   3,0","-100,8"," -89,1","34",
"17/12/2020  14:28:00,000","   182000000"," -96,9","   6,5","-121,4"," -89,1","34",
"17/12/2020  14:28:00,000","   183000000"," -96,8","   4,2","-108,6"," -90,5","34",
"17/12/2020  14:28:00,000","   184000000"," -96,1","   4,3","-111,8"," -88,8","34",
"17/12/2020  14:28:00,000","   185000000"," -95,3","   3,4","-104,5"," -89,2","34",
"17/12/2020  14:28:00,000","   186000000"," -96,4","   4,3","-106,6"," -89,1","34",
"17/12/2020  14:28:00,000","   187000000"," -95,9","   6,3","-122,2"," -89,2","34",
"17/12/2020  14:28:00,000","   188000000"," -94,4","   4,2","-105,4"," -88,4","34",
"17/12/2020  14:28:00,000","   189000000"," -94,0","   4,6","-105,4"," -87,8","34",
"17/12/2020  14:28:00,000","   190000000"," -95,2","   5,1","-110,9"," -88,0","34",
"17/12/2020  14:28:00,000","   191000000"," -96,9","   4,7","-106,3"," -86,4","34",
"17/12/2020  14:28:00,000","   192000000"," -96,2","   4,4","-105,2"," -87,7","34",
"17/12/2020  14:28:00,000","   193000000"," -96,6","   4,4","-110,4"," -88,1","34",
"17/12/2020  14:28:00,000","   194000000"," -94,8","   3,8","-102,2"," -87,0","34",
"17/12/2020  14:28:00,000","   195000000"," -95,0","   5,6","-106,0"," -85,3","34",
"17/12/2020  14:28:00,000","   196000000"," -95,5","   5,5","-110,1"," -86,3","34",
"17/12/2020  14:28:00,000","   197000000"," -95,1","   5,4","-109,9"," -88,1","34",
"17/12/2020  14:28:00,000","   198000000"," -95,2","   5,8","-116,3"," -87,0","34",
"17/12/2020  14:28:00,000","   199000000"," -95,3","   4,8","-106,0"," -86,5","34",
"17/12/2020  14:28:00,000","   200000000"," -96,9","   6,8","-115,8"," -86,2","34",
"17/12/2020  14:28:00,000","   201000000"," -95,4","   4,9","-106,4"," -86,0","34",
"17/12/2020  14:28:00,000","   202000000"," -94,7","   5,5","-110,2"," -86,1","34",
"17/12/2020  14:28:00,000","   203000000"," -94,9","   5,7","-108,3"," -88,0","34",
"17/12/2020  14:28:00,000","   204000000"," -93,6","   5,0","-109,3"," -86,7","34",
"17/12/2020  14:28:00,000","   205000000"," -92,9","   5,2","-102,8"," -85,0","34",
"17/12/2020  14:28:00,000","   206000000"," -93,2","   5,7","-110,5"," -86,1","34",
"17/12/2020  14:28:00,000","   207000000"," -94,3","   6,3","-112,4"," -86,2","34",
"17/12/2020  14:28:00,000","   208000000"," -93,6","   5,5","-110,0"," -86,3","34",
"17/12/2020  14:28:00,000","   209000000"," -94,7","   6,2","-114,6"," -87,6","34",
"17/12/2020  14:28:00,000","   210000000"," -94,9","   5,5","-109,5"," -87,6","34",
"17/12/2020  14:28:00,000","   211000000"," -94,2","   4,5","-106,6"," -86,3","34",
"17/12/2020  14:28:00,000","   212000000"," -95,6","   5,6","-111,9"," -88,2","34",
"17/12/2020  14:28:00,000","   213000000"," -94,8","   5,1","-108,5"," -88,6","34",
"17/12/2020  14:28:00,000","   214000000"," -95,9","   7,2","-117,9"," -87,0","34",
"17/12/2020  14:28:00,000","   215000000"," -96,7","   5,9","-115,2"," -88,7","34",
"17/12/2020  14:28:00,000","   216000000"," -97,0","   5,3","-108,2"," -85,4","34",
"17/12/2020  14:29:00,000","   174000000"," -96,4","   5,9","-113,8"," -87,0","34",
"17/12/2020  14:29:00,000","   175000000"," -95,8","   6,4","-113,9"," -86,0","34",
"17/12/2020  14:29:00,000","   176000000"," -95,3","   5,7","-109,8"," -85,9","34",
"17/12/2020  14:29:00,000","   177000000"," -96,7","   6,9","-117,7"," -87,0","34",
"17/12/2020  14:29:00,000","   178000000"," -97,4","   7,0","-117,9"," -86,1","34",
"17/12/2020  14:29:00,000","   179000000"," -96,7","   6,5","-122,3"," -88,4","34",
"17/12/2020  14:29:00,000","   180000000"," -96,4","   7,7","-127,7"," -89,1","34",
"17/12/2020  14:29:00,000","   181000000"," -96,4","   6,4","-115,5"," -87,3","34",
"17/12/2020  14:29:00,000","   182000000"," -94,9","   4,4","-103,0"," -86,3","34",
"17/12/2020  14:29:00,000","   183000000"," -95,6","   4,6","-105,4"," -88,3","34",
"17/12/2020  14:29:00,000","   184000000"," -95,9","   5,9","-123,1"," -88,5","34",
"17/12/2020  14:29:00,000","   185000000"," -95,7","   4,3","-108,1"," -87,2","34",
"17/12/2020  14:29:00,000","   186000000"," -95,6","   5,5","-112,2"," -86,9","34",
"17/12/2020  14:29:00,000","   187000000"," -96,6","   6,6","-118,6"," -86,3","34",
"17/12/2020  14:29:00,000","   188000000"," -95,6","   4,3","-103,6"," -85,1","34",
"17/12/2020  14:29:00,000","   189000000"," -96,0","   5,6","-113,0"," -87,6","34",
"17/12/2020  14:29:00,000","   190000000"," -95,6","   4,8","-106,1"," -87,1","34",
"17/12/2020  14:29:00,000","   191000000"," -94,1","   3,9","-105,5"," -86,9","34",
"17/12/2020  14:29:00,000","   192000000"," -94,4","   4,9","-113,4"," -88,4","34",
"17/12/2020  14:29:00,000","   193000000"," -97,9","   5,7","-110,5"," -87,8","34",
"17/12/2020  14:29:00,000","   194000000"," -97,0","   4,9","-107,2"," -87,2","34",
"17/12/2020  14:29:00,000","   195000000"," -99,0","   7,8","-117,1"," -86,4","34",
"17/12/2020  14:29:00,000","   196000000"," -96,0","   5,3","-109,4"," -86,8","34",
"17/12/2020  14:29:00,000","   197000000"," -95,6","   4,8","-108,9"," -88,8","34",
"17/12/2020  14:29:00,000","   198000000"," -97,0","   7,5","-117,4"," -87,7","34",
"17/12/2020  14:29:00,000","   199000000"," -96,3","   6,3","-119,5"," -89,6","34",
"17/12/2020  14:29:00,000","   200000000"," -95,2","   3,5","-102,4"," -89,2","34",
"17/12/2020  14:29:00,000","   201000000"," -96,4","   5,9","-113,0"," -89,0","34",
"17/12/2020  14:29:00,000","   202000000"," -95,1","   4,6","-104,9"," -85,7","34",
"17/12/2020  14:29:00,000","   203000000"," -94,7","   5,4","-106,5"," -87,0","34",
"17/12/2020  14:29:00,000","   204000000"," -93,3","   4,7","-105,4"," -86,2","34",
"17/12/2020  14:29:00,000","   205000000"," -93,0","   4,3","-101,6"," -85,8","34",
"17/12/2020  14:29:00,000","   206000000"," -95,6","   6,4","-114,9"," -86,9","34",
"17/12/2020  14:29:00,000","   207000000"," -94,6","   4,7","-108,5"," -86,9","34",
"17/12/2020  14:29:00,000","   208000000"," -95,4","   6,0","-111,3"," -86,5","34",
"17/12/2020  14:29:00,000","   209000000"," -93,9","   5,0","-113,5"," -86,7","34",
"17/12/2020  14:29:00,000","   210000000"," -93,5","   5,2","-103,5"," -84,2","34",
"17/12/2020  14:29:00,000","   211000000"," -94,4","   7,3","-120,5"," -84,6","34",
"17/12/2020  14:29:00,000","   212000000"," -94,1","   4,6","-107,6"," -85,6","34",
"17/12/2020  14:29:00,000","   213000000"," -96,1","   6,8","-114,1"," -84,7","34",
"17/12/2020  14:29:00,000","   214000000"," -95,9","   5,6","-110,6"," -85,9","34",
"17/12/2020  14:29:00,000","   215000000"," -96,5","   5,6","-107,7"," -86,1","34",
"17/12/2020  14:29:00,000","   216000000"," -95,1","   4,8","-109,3"," -87,6","34",
"17/12/2020  14:30:00,000","   174000000"," -95,4","   4,0","-105,6"," -88,7","33",
"17/12/2020  14:30:00,000","   175000000"," -96,6","   5,5","-111,1"," -88,9","33",
"17/12/2020  14:30:00,000","   176000000"," -96,9","   6,4","-113,8"," -87,4","33",
"17/12/2020  14:30:00,000","   177000000"," -95,8","   5,6","-114,9"," -88,7","33",
"17/12/2020  14:30:00,000","   178000000"," -98,4","   8,5","-129,2"," -88,3","33",
"17/12/2020  14:30:00,000","   179000000"," -95,9","   4,7","-106,9"," -89,5","33",
"17/12/2020  14:30:00,000","   180000000"," -96,6","   4,7","-108,7"," -89,0","33",
"17/12/2020  14:30:00,000","   181000000"," -99,0","   6,8","-113,1"," -87,7","33",
"17/12/2020  14:30:00,000","   182000000"," -98,5","   6,1","-118,0"," -89,9","33",
"17/12/2020  14:30:00,000","   183000000"," -96,4","   5,0","-111,7"," -88,9","33",
"17/12/2020  14:30:00,000","   184000000"," -95,6","   4,1","-106,9"," -89,2","33",
"17/12/2020  14:30:00,000","   185000000"," -95,7","   5,3","-115,0"," -89,2","33",
"17/12/2020  14:30:00,000","   186000000"," -94,5","   5,2","-112,9"," -88,1","33",
"17/12/2020  14:30:00,000","   187000000"," -94,9","   5,3","-105,7"," -87,8","33",
"17/12/2020  14:30:00,000","   188000000"," -95,5","   4,2","-106,7"," -89,0","33",
"17/12/2020  14:30:00,000","   189000000"," -96,5","   6,0","-110,8"," -86,5","33",
"17/12/2020  14:30:00,000","   190000000"," -94,9","   5,0","-106,3"," -86,5","33",
"17/12/2020  14:30:00,000","   191000000"," -95,0","   6,1","-113,2"," -87,0","33",
"17/12/2020  14:30:00,000","   192000000"," -96,4","   5,6","-110,5"," -87,9","33",
"17/12/2020  14:30:00,000","   193000000"," -96,3","   5,5","-112,1"," -86,7","33",
"17/12/2020  14:30:00,000","   194000000"," -97,6","   8,4","-128,5"," -86,7","33",
"17/12/2020  14:30:00,000","   195000000"," -96,3","   6,0","-110,3"," -86,6","33",
"17/12/2020  14:30:00,000","   196000000"," -96,3","   5,6","-107,1"," -88,1","33",
"17/12/2020  14:30:00,000","   197000000"," -96,6","   6,9","-122,3"," -87,9","33",
"17/12/2020  14:30:00,000","   198000000"," -97,3","   7,2","-126,9"," -86,4","33",
"17/12/2020  14:30:00,000","   199000000"," -95,8","   4,7","-106,5"," -86,2","33",
"17/12/2020  14:30:00,000","   200000000"," -95,7","   5,4","-111,2"," -86,6","33",
"17/12/2020  14:30:00,000","   201000000"," -95,3","   5,3","-112,7"," -88,3","33",
"17/12/2020  14:30:00,000","   202000000"," -95,9","   6,8","-120,0"," -86,9","33",
"17/12/2020  14:30:00,000","   203000000"," -96,8","   6,7","-116,6"," -86,5","33",
"17/12/2020  14:30:00,000","   204000000"," -96,6","   6,3","-112,4"," -85,9","33",
"17/12/2020  14:30:00,000","   205000000"," -96,2","   6,5","-112,6"," -86,3","33",
"17/12/2020  14:30:00,000","   206000000"," -95,0","   6,3","-115,1"," -87,0","33",
"17/12/2020  14:30:00,000","   207000000"," -94,8","   4,5","-103,0"," -87,0","33",
"17/12/2020  14:30:00,000","   208000000"," -94,4","   5,2","-107,4"," -85,2","33",
"17/12/2020  14:30:00,000","   209000000"," -93,5","   5,4","-105,3"," -83,9","33",
"17/12/2020  14:30:00,000","   210000000"," -94,3","   7,2","-120,9"," -84,5","33",
"17/12/2020  14:30:00,000","   211000000"," -93,9","   6,3","-115,3"," -86,6","33",
"17/12/2020  14:30:00,000","   212000000"," -98,4","   6,5","-117,4"," -85,3","33",
"17/12/2020  14:30:00,000","   213000000"," -97,7","   5,6","-110,2"," -88,0","33",
"17/12/2020  14:30:00,000","   214000000"," -95,7","   6,0","-112,3"," -87,0","33",
"17/12/2020  14:30:00,000","   215000000"," -94,2","   5,4","-113,2"," -87,0","33",
"17/12/2020  14:30:00,000","   216000000"," -94,8","   4,9","-104,3"," -86,7","33",
"17/12/2020  14:31:00,000","   174000000"," -96,1","   4,8","-106,2"," -88,8","34",
"17/12/2020  14:31:00,000","   175000000"," -95,9","   5,9","-109,7"," -87,8","34",
"17/12/2020  14:31:00,000","   176000000"," -96,4","   7,2","-114,8"," -87,9","34",
"17/12/2020  14:31:00,000","   177000000"," -96,9","   6,1","-112,4"," -90,1","34",
"17/12/2020  14:31:00,000","   178000000"," -97,0","   5,1","-106,6"," -87,0","34",
"17/12/2020  14:31:00,000","   179000000"," -95,7","   5,4","-115,3"," -88,3","34",
"17/12/2020  14:31:00,000","   180000000"," -97,7","   6,9","-114,6"," -88,0","34",
"17/12/2020  14:31:00,000","   181000000"," -97,6","   6,8","-115,3"," -87,6","34",
"17/12/2020  14:31:00,000","   182000000"," -97,6","   6,3","-113,7"," -87,6","34",
"17/12/2020  14:31:00,000","   183000000"," -97,4","   5,8","-114,8"," -88,6","34",
"17/12/2020  14:31:00,000","   184000000"," -97,4","   5,1","-109,5"," -88,8","34",
"17/12/2020  14:31:00,000","   185000000"," -97,5","   6,0","-115,9"," -86,4","34",
"17/12/2020  14:31:00,000","   186000000"," -97,4","   5,2","-112,7"," -89,8","34",
"17/12/2020  14:31:00,000","   187000000"," -97,9","   6,6","-110,5"," -88,8","34",
"17/12/2020  14:31:00,000","   188000000"," -96,4","   5,0","-112,9"," -89,3","34",
"17/12/2020  14:31:00,000","   189000000"," -96,0","   5,1","-116,8"," -87,5","34",
"17/12/2020  14:31:00,000","   190000000"," -95,3","   4,2","-105,5"," -87,2","34",
"17/12/2020  14:31:00,000","   191000000"," -95,9","   5,4","-115,0"," -87,0","34",
"17/12/2020  14:31:00,000","   192000000"," -95,2","   4,3","-105,8"," -86,5","34",
"17/12/2020  14:31:00,000","   193000000"," -96,0","   5,8","-114,7"," -87,2","34",
"17/12/2020  14:31:00,000","   194000000"," -95,8","   5,1","-106,8"," -87,4","34",
"17/12/2020  14:31:00,000","   195000000"," -95,3","   3,6","-104,3"," -88,2","34",
"17/12/2020  14:31:00,000","   196000000"," -96,6","   5,9","-113,1"," -89,9","34",
"17/12/2020  14:31:00,000","   197000000"," -95,5","   5,2","-111,3"," -87,2","34",
"17/12/2020  14:31:00,000","   198000000"," -95,7","   4,4","-108,9"," -89,3","34",
"17/12/2020  14:31:00,000","   199000000"," -96,4","   4,9","-108,2"," -85,4","34",
"17/12/2020  14:31:00,000","   200000000"," -96,0","   4,1","-102,7"," -88,0","34",
"17/12/2020  14:31:00,000","   201000000"," -95,8","   5,6","-111,9"," -87,2","34",
"17/12/2020  14:31:00,000","   202000000"," -94,5","   6,7","-113,7"," -86,6","34",
"17/12/2020  14:31:00,000","   203000000"," -94,2","   5,6","-113,3"," -87,3","34",
"17/12/2020  14:31:00,000","   204000000"," -95,9","   6,8","-117,7"," -85,3","34",
"17/12/2020  14:31:00,000","   205000000"," -94,1","   5,4","-111,7"," -83,5","34",
"17/12/2020  14:31:00,000","   206000000"," -94,5","   6,8","-113,8"," -83,8","34",
"17/12/2020  14:31:00,000","   207000000"," -95,4","   6,1","-110,8"," -85,3","34",
"17/12/2020  14:31:00,000","   208000000"," -93,5","   4,5","-105,3"," -85,8","34",
"17/12/2020  14:31:00,000","   209000000"," -94,2","   4,7","-108,7"," -86,8","34",
"17/12/2020  14:31:00,000","   210000000"," -95,0","   3,5","-102,9"," -87,7","34",
"17/12/2020  14:31:00,000","   211000000"," -95,3","   5,3","-110,3"," -86,9","34",
"17/12/2020  14:31:00,000","   212000000"," -96,5","   5,3","-110,1"," -88,0","34",
"17/12/2020  14:31:00,000","   213000000"," -96,7","   6,0","-107,3"," -85,5","34",
"17/12/2020  14:31:00,000","   214000000"," -94,6","   4,6","-104,9"," -84,3","34",
"17/12/2020  14:31:00,000","   215000000"," -94,4","   4,9","-105,6"," -85,9","34",
"17/12/2020  14:31:00,000","   216000000"," -94,6","   4,7","-103,3"," -86,2","34",
"17/12/2020  14:32:00,000","   174000000"," -97,5","   6,4","-119,1"," -87,6","34",
"17/12/2020  14:32:00,000","   175000000"," -95,3","   5,0","-107,7"," -84,9","34",
"17/12/2020  14:32:00,000","   176000000"," -96,1","   6,9","-122,8"," -87,9","34",
"17/12/2020  14:32:00,000","   177000000"," -96,9","   6,1","-114,3"," -88,3","34",
"17/12/2020  14:32:00,000","   178000000"," -96,5","   6,5","-117,2"," -88,6","34",
"17/12/2020  14:32:00,000","   179000000"," -96,6","   6,2","-112,6"," -88,5","34",
"17/12/2020  14:32:00,000","   180000000"," -94,9","   4,2","-104,3"," -88,2","34",
"17/12/2020  14:32:00,000","   181000000"," -95,5","   4,5","-104,9"," -87,1","34",
"17/12/2020  14:32:00,000","   182000000"," -95,5","   5,6","-114,5"," -87,5","34",
"17/12/2020  14:32:00,000","   183000000"," -95,3","   5,4","-108,8"," -86,0","34",
"17/12/2020  14:32:00,000","   184000000"," -95,7","   5,5","-109,9"," -87,5","34",
"17/12/2020  14:32:00,000","   185000000"," -96,1","   5,5","-110,0"," -88,5","34",
"17/12/2020  14:32:00,000","   186000000"," -97,4","   5,8","-111,2"," -88,8","34",
"17/12/2020  14:32:00,000","   187000000"," -96,3","   4,2","-105,5"," -88,9","34",
"17/12/2020  14:32:00,000","   188000000"," -94,2","   4,2","-105,1"," -87,1","34",
"17/12/2020  14:32:00,000","   189000000"," -94,4","   4,8","-103,5"," -87,1","34",
"17/12/2020  14:32:00,000","   190000000"," -95,9","   6,0","-111,4"," -87,2","34",
"17/12/2020  14:32:00,000","   191000000"," -96,1","   9,2","-142,4"," -88,5","34",
"17/12/2020  14:32:00,000","   192000000"," -95,5","   5,6","-112,4"," -87,4","34",
"17/12/2020  14:32:00,000","   193000000"," -95,5","   6,4","-122,8"," -86,2","34",
"17/12/2020  14:32:00,000","   194000000"," -95,9","   5,8","-112,9"," -81,5","34",
"17/12/2020  14:32:00,000","   195000000"," -95,9","   6,1","-110,5"," -80,0","34",
"17/12/2020  14:32:00,000","   196000000"," -95,8","   4,5","-104,9"," -86,6","34",
"17/12/2020  14:32:00,000","   197000000"," -96,3","   5,3","-117,9"," -88,3","34",
"17/12/2020  14:32:00,000","   198000000"," -94,5","   4,1","-105,9"," -88,5","34",
"17/12/2020  14:32:00,000","   199000000"," -96,3","   6,2","-109,5"," -86,5","34",
"17/12/2020  14:32:00,000","   200000000"," -97,0","   6,1","-108,7"," -85,7","34",
"17/12/2020  14:32:00,000","   201000000"," -95,9","   5,1","-106,6"," -85,2","34",
"17/12/2020  14:32:00,000","   202000000"," -94,1","   4,3","-102,3"," -85,8","34",
"17/12/2020  14:32:00,000","   203000000"," -93,7","   5,0","-108,7"," -87,0","34",
"17/12/2020  14:32:00,000","   204000000"," -94,5","   5,8","-112,8"," -84,8","34",
"17/12/2020  14:32:00,000","   205000000"," -94,8","   4,9","-104,1"," -85,3","34",
"17/12/2020  14:32:00,000","   206000000"," -95,9","   7,1","-115,9"," -86,1","34",
"17/12/2020  14:32:00,000","   207000000"," -95,2","   5,8","-112,2"," -83,1","34",
"17/12/2020  14:32:00,000","   208000000"," -93,8","   4,5","-102,5"," -83,2","34",
"17/12/2020  14:32:00,000","   209000000"," -94,5","   5,8","-109,8"," -86,7","34",
"17/12/2020  14:32:00,000","   210000000"," -93,6","   4,8","-102,4"," -84,6","34",
"17/12/2020  14:32:00,000","   211000000"," -93,0","   5,1","-105,8"," -86,0","34",
"17/12/2020  14:32:00,000","   212000000"," -95,0","   4,9","-113,4"," -85,1","34",
"17/12/2020  14:32:00,000","   213000000"," -95,0","   5,5","-110,6"," -84,7","34",
"17/12/2020  14:32:00,000","   214000000"," -94,1","   4,6","-105,0"," -88,0","34",
"17/12/2020  14:32:00,000","   215000000"," -94,0","   4,4","-108,4"," -84,7","34",
