"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  14:29:00,000","    55000000"," -93,9","   6,5","-117,0"," -83,8","34",
"17/12/2020  14:29:00,000","    56000000"," -93,7","   5,0","-106,3"," -85,2","34",
"17/12/2020  14:29:00,000","    57000000"," -93,4","   4,6","-104,3"," -86,0","34",
"17/12/2020  14:29:00,000","    58000000"," -91,8","   5,4","-107,7"," -82,0","34",
"17/12/2020  14:29:00,000","    59000000"," -90,9","   4,5","-102,4"," -82,6","34",
"17/12/2020  14:29:00,000","    60000000"," -90,9","   4,1","-101,8"," -82,3","34",
"17/12/2020  14:29:00,000","    61000000"," -91,7","   6,3","-110,9"," -82,1","34",
"17/12/2020  14:29:00,000","    62000000"," -91,1","   5,5","-114,7"," -84,6","34",
"17/12/2020  14:29:00,000","    63000000"," -91,1","   5,0","-106,3"," -82,1","34",
"17/12/2020  14:29:00,000","    64000000"," -91,8","   6,3","-109,5"," -80,4","34",
"17/12/2020  14:29:00,000","    65000000"," -90,7","   4,7","-103,2"," -82,0","34",
"17/12/2020  14:29:00,000","    66000000"," -90,7","   6,0","-109,6"," -82,3","34",
"17/12/2020  14:29:00,000","    67000000"," -91,9","   6,4","-106,0"," -78,0","34",
"17/12/2020  14:29:00,000","    68000000"," -91,3","   6,6","-103,6"," -77,9","34",
"17/12/2020  14:29:00,000","    69000000"," -91,8","   6,8","-111,6"," -80,7","34",
"17/12/2020  14:29:00,000","    70000000"," -92,3","   4,9","-103,1"," -82,5","34",
"17/12/2020  14:29:00,000","    71000000"," -91,9","   6,4","-107,1"," -82,3","34",
"17/12/2020  14:29:00,000","    72000000"," -90,8","   5,7","-104,4"," -83,2","34",
"17/12/2020  14:29:00,000","    73000000"," -93,8","   4,4","-103,5"," -85,3","34",
"17/12/2020  14:29:00,000","    74000000"," -94,1","   6,1","-109,6"," -85,9","34",
"17/12/2020  14:29:00,000","    75000000"," -93,8","   5,6","-110,7"," -87,3","34",
"17/12/2020  14:29:00,000","    76000000"," -94,0","   6,9","-120,5"," -85,3","34",
"17/12/2020  14:29:00,000","    77000000"," -93,1","   6,1","-109,5"," -81,2","34",
"17/12/2020  14:29:00,000","    78000000"," -92,6","   5,2","-104,4"," -86,0","34",
"17/12/2020  14:29:00,000","    79000000"," -92,3","   4,4","-102,0"," -84,2","34",
"17/12/2020  14:29:00,000","    80000000"," -91,6","   5,0","-104,7"," -81,2","34",
"17/12/2020  14:29:00,000","    81000000"," -91,6","   5,9","-105,3"," -82,1","34",
"17/12/2020  14:29:00,000","    82000000"," -90,4","   4,4"," -97,9"," -79,7","34",
"17/12/2020  14:29:00,000","    83000000"," -90,7","   4,8"," -99,3"," -78,1","34",
"17/12/2020  14:29:00,000","    84000000"," -91,2","   5,9","-104,2"," -78,8","34",
"17/12/2020  14:29:00,000","    85000000"," -90,8","   3,9"," -99,8"," -82,2","34",
"17/12/2020  14:29:00,000","    86000000"," -91,2","   5,3","-108,3"," -83,9","34",
"17/12/2020  14:29:00,000","    87000000"," -84,4","   4,2"," -94,8"," -77,3","34",
"17/12/2020  14:29:00,000","    88000000"," -76,8","   3,2"," -85,1"," -71,6","34",
"17/12/2020  14:30:00,000","    54000000"," -92,7","   4,4","-104,5"," -84,8","34",
"17/12/2020  14:30:00,000","    55000000"," -92,1","   5,1","-107,7"," -83,2","34",
"17/12/2020  14:30:00,000","    56000000"," -92,5","   5,9","-105,2"," -84,0","34",
"17/12/2020  14:30:00,000","    57000000"," -92,8","   5,5","-115,3"," -86,8","34",
"17/12/2020  14:30:00,000","    58000000"," -93,1","   5,0","-105,3"," -83,7","34",
"17/12/2020  14:30:00,000","    59000000"," -93,2","   5,9","-108,7"," -82,9","34",
"17/12/2020  14:30:00,000","    60000000"," -92,2","   4,7","-109,4"," -84,3","34",
"17/12/2020  14:30:00,000","    61000000"," -92,6","   6,2","-107,0"," -82,6","34",
"17/12/2020  14:30:00,000","    62000000"," -91,9","   6,5","-116,4"," -82,5","34",
"17/12/2020  14:30:00,000","    63000000"," -92,8","   6,7","-113,6"," -85,4","34",
"17/12/2020  14:30:00,000","    64000000"," -91,4","   4,3","-106,4"," -86,1","34",
"17/12/2020  14:30:00,000","    65000000"," -90,6","   4,1","-101,2"," -85,3","34",
"17/12/2020  14:30:00,000","    66000000"," -91,9","   6,1","-108,3"," -84,6","34",
"17/12/2020  14:30:00,000","    67000000"," -91,6","   5,6","-104,6"," -81,7","34",
"17/12/2020  14:30:00,000","    68000000"," -91,1","   4,8","-104,1"," -83,1","34",
"17/12/2020  14:30:00,000","    69000000"," -91,4","   5,5","-102,5"," -83,2","34",
"17/12/2020  14:30:00,000","    70000000"," -89,9","   4,5","-100,4"," -83,6","34",
"17/12/2020  14:30:00,000","    71000000"," -90,7","   6,2","-112,8"," -83,3","34",
"17/12/2020  14:30:00,000","    72000000"," -91,5","   4,7","-101,8"," -83,0","34",
"17/12/2020  14:30:00,000","    73000000"," -94,8","   5,6","-112,3"," -86,5","34",
"17/12/2020  14:30:00,000","    74000000"," -92,4","   3,7"," -98,6"," -85,4","34",
"17/12/2020  14:30:00,000","    75000000"," -92,0","   4,3","-102,0"," -84,4","34",
"17/12/2020  14:30:00,000","    76000000"," -91,9","   5,5","-108,9"," -83,6","34",
"17/12/2020  14:30:00,000","    77000000"," -91,6","   4,3","-100,8"," -83,0","34",
"17/12/2020  14:30:00,000","    78000000"," -92,2","   6,4","-112,4"," -83,8","34",
"17/12/2020  14:30:00,000","    79000000"," -92,1","   6,0","-107,6"," -84,1","34",
"17/12/2020  14:30:00,000","    80000000"," -90,8","   4,7","-100,6"," -83,7","34",
"17/12/2020  14:30:00,000","    81000000"," -91,9","   6,8","-112,3"," -80,9","34",
"17/12/2020  14:30:00,000","    82000000"," -92,2","   5,4","-105,5"," -81,4","34",
"17/12/2020  14:30:00,000","    83000000"," -90,9","   5,9","-106,0"," -83,1","34",
"17/12/2020  14:30:00,000","    84000000"," -89,7","   5,0","-108,2"," -82,3","34",
"17/12/2020  14:30:00,000","    85000000"," -90,9","   5,5","-103,1"," -81,5","34",
"17/12/2020  14:30:00,000","    86000000"," -90,4","   4,4","-100,8"," -83,1","34",
"17/12/2020  14:30:00,000","    87000000"," -84,2","   5,9","-103,2"," -78,0","34",
"17/12/2020  14:30:00,000","    88000000"," -76,4","   3,1"," -82,3"," -71,3","34",
"17/12/2020  14:31:00,000","    54000000"," -93,2","   8,0","-129,5"," -82,0","33",
"17/12/2020  14:31:00,000","    55000000"," -92,0","   4,6","-100,5"," -81,7","33",
"17/12/2020  14:31:00,000","    56000000"," -92,2","   4,6","-104,8"," -83,6","33",
"17/12/2020  14:31:00,000","    57000000"," -92,3","   7,1","-128,2"," -85,8","33",
"17/12/2020  14:31:00,000","    58000000"," -91,8","   4,5","-100,2"," -84,5","33",
"17/12/2020  14:31:00,000","    59000000"," -92,1","   5,5","-107,4"," -85,2","33",
"17/12/2020  14:31:00,000","    60000000"," -92,1","   5,9","-104,1"," -82,5","33",
"17/12/2020  14:31:00,000","    61000000"," -91,5","   4,7","-101,6"," -81,0","33",
"17/12/2020  14:31:00,000","    62000000"," -92,0","   4,3","-101,7"," -85,5","33",
"17/12/2020  14:31:00,000","    63000000"," -91,8","   6,1","-106,1"," -83,5","33",
"17/12/2020  14:31:00,000","    64000000"," -91,0","   4,9","-103,9"," -83,6","33",
"17/12/2020  14:31:00,000","    65000000"," -90,8","   4,3","-104,1"," -82,6","33",
"17/12/2020  14:31:00,000","    66000000"," -91,2","   4,5","-101,9"," -82,0","33",
"17/12/2020  14:31:00,000","    67000000"," -91,9","   6,4","-115,3"," -83,6","33",
"17/12/2020  14:31:00,000","    68000000"," -92,7","   8,1","-118,4"," -80,4","33",
"17/12/2020  14:31:00,000","    69000000"," -91,7","   6,5","-115,5"," -77,4","33",
"17/12/2020  14:31:00,000","    70000000"," -91,7","   6,9","-110,6"," -76,0","33",
"17/12/2020  14:31:00,000","    71000000"," -92,0","   5,9","-103,2"," -78,0","33",
"17/12/2020  14:31:00,000","    72000000"," -92,1","   5,6","-105,8"," -78,4","33",
"17/12/2020  14:31:00,000","    73000000"," -93,2","   5,6","-107,4"," -82,5","33",
"17/12/2020  14:31:00,000","    74000000"," -94,4","   8,3","-124,4"," -84,6","33",
"17/12/2020  14:31:00,000","    75000000"," -92,6","   5,1","-104,3"," -83,8","33",
"17/12/2020  14:31:00,000","    76000000"," -92,1","   5,2","-104,3"," -82,9","33",
"17/12/2020  14:31:00,000","    77000000"," -92,4","   5,6","-108,3"," -84,5","33",
"17/12/2020  14:31:00,000","    78000000"," -93,1","   6,1","-109,4"," -85,3","33",
"17/12/2020  14:31:00,000","    79000000"," -91,9","   6,0","-113,5"," -82,9","33",
"17/12/2020  14:31:00,000","    80000000"," -91,0","   5,1","-101,3"," -84,9","33",
"17/12/2020  14:31:00,000","    81000000"," -91,6","   6,0","-106,3"," -83,0","33",
"17/12/2020  14:31:00,000","    82000000"," -90,4","   4,9","-100,9"," -82,6","33",
"17/12/2020  14:31:00,000","    83000000"," -90,7","   5,4","-108,3"," -83,3","33",
"17/12/2020  14:31:00,000","    84000000"," -90,8","   5,6","-104,6"," -81,1","33",
"17/12/2020  14:31:00,000","    85000000"," -90,1","   4,4","-104,8"," -82,5","33",
"17/12/2020  14:31:00,000","    86000000"," -90,2","   4,3","-105,3"," -84,4","33",
"17/12/2020  14:31:00,000","    87000000"," -83,2","   2,9"," -90,7"," -78,8","33",
"17/12/2020  14:31:00,000","    88000000"," -77,5","   3,5"," -87,1"," -72,1","33",
"17/12/2020  14:32:00,000","    54000000"," -93,7","   5,3","-105,5"," -83,5","34",
"17/12/2020  14:32:00,000","    55000000"," -94,6","   6,7","-112,7"," -86,0","34",
"17/12/2020  14:32:00,000","    56000000"," -93,4","   5,3","-105,1"," -84,8","34",
"17/12/2020  14:32:00,000","    57000000"," -93,6","   7,3","-114,3"," -84,9","34",
"17/12/2020  14:32:00,000","    58000000"," -92,4","   4,3","-107,8"," -85,8","34",
"17/12/2020  14:32:00,000","    59000000"," -93,9","   6,2","-111,7"," -84,8","34",
"17/12/2020  14:32:00,000","    60000000"," -92,7","   5,0","-104,1"," -84,4","34",
"17/12/2020  14:32:00,000","    61000000"," -92,3","   7,1","-114,2"," -82,0","34",
"17/12/2020  14:32:00,000","    62000000"," -91,9","   6,5","-110,1"," -81,6","34",
"17/12/2020  14:32:00,000","    63000000"," -91,8","   4,9","-102,3"," -81,8","34",
"17/12/2020  14:32:00,000","    64000000"," -93,1","   7,7","-120,0"," -83,4","34",
"17/12/2020  14:32:00,000","    65000000"," -91,6","   4,0"," -99,4"," -83,5","34",
"17/12/2020  14:32:00,000","    66000000"," -93,8","   5,6","-104,2"," -82,6","34",
"17/12/2020  14:32:00,000","    67000000"," -92,2","   5,5","-105,5"," -79,4","34",
"17/12/2020  14:32:00,000","    68000000"," -93,2","   6,9","-110,7"," -81,9","34",
"17/12/2020  14:32:00,000","    69000000"," -93,2","   4,6","-101,3"," -84,0","34",
"17/12/2020  14:32:00,000","    70000000"," -93,7","   6,4","-116,8"," -85,1","34",
"17/12/2020  14:32:00,000","    71000000"," -92,0","   4,7","-105,0"," -85,1","34",
"17/12/2020  14:32:00,000","    72000000"," -92,3","   5,7","-110,7"," -84,6","34",
"17/12/2020  14:32:00,000","    73000000"," -95,2","   7,2","-114,2"," -81,3","34",
"17/12/2020  14:32:00,000","    74000000"," -93,2","   5,1","-104,3"," -79,9","34",
"17/12/2020  14:32:00,000","    75000000"," -92,8","   5,9","-106,7"," -81,6","34",
"17/12/2020  14:32:00,000","    76000000"," -93,6","   5,9","-113,0"," -83,9","34",
"17/12/2020  14:32:00,000","    77000000"," -92,6","   3,9","-103,8"," -85,3","34",
"17/12/2020  14:32:00,000","    78000000"," -92,9","   4,4","-107,6"," -84,6","34",
"17/12/2020  14:32:00,000","    79000000"," -94,2","   6,9","-109,5"," -84,0","34",
"17/12/2020  14:32:00,000","    80000000"," -92,3","   3,9","-100,2"," -84,4","34",
"17/12/2020  14:32:00,000","    81000000"," -91,2","   5,4","-104,8"," -84,2","34",
"17/12/2020  14:32:00,000","    82000000"," -91,5","   7,5","-123,9"," -82,6","34",
"17/12/2020  14:32:00,000","    83000000"," -90,3","   4,7","-106,9"," -83,2","34",
"17/12/2020  14:32:00,000","    84000000"," -90,6","   4,6","-103,3"," -84,0","34",
"17/12/2020  14:32:00,000","    85000000"," -90,5","   3,7"," -99,1"," -83,0","34",
"17/12/2020  14:32:00,000","    86000000"," -91,4","   4,6"," -98,8"," -81,1","34",
"17/12/2020  14:32:00,000","    87000000"," -84,2","   3,6"," -94,5"," -78,2","34",
"17/12/2020  14:32:00,000","    88000000"," -76,7","   3,2"," -86,0"," -72,1","34",
"17/12/2020  14:33:00,000","    54000000"," -93,8","   7,0","-114,7"," -84,9","34",
"17/12/2020  14:33:00,000","    55000000"," -94,1","   6,1","-110,8"," -84,7","34",
"17/12/2020  14:33:00,000","    56000000"," -93,9","   5,3","-111,8"," -86,3","34",
"17/12/2020  14:33:00,000","    57000000"," -93,9","   6,3","-115,5"," -84,2","34",
"17/12/2020  14:33:00,000","    58000000"," -92,5","   5,3","-107,1"," -83,3","34",
"17/12/2020  14:33:00,000","    59000000"," -90,5","   5,7","-110,6"," -83,6","34",
"17/12/2020  14:33:00,000","    60000000"," -90,2","   5,3","-101,7"," -82,8","34",
"17/12/2020  14:33:00,000","    61000000"," -91,0","   5,1","-104,1"," -82,4","34",
"17/12/2020  14:33:00,000","    62000000"," -90,6","   5,0","-102,2"," -82,8","34",
"17/12/2020  14:33:00,000","    63000000"," -91,4","   6,3","-112,4"," -81,5","34",
"17/12/2020  14:33:00,000","    64000000"," -91,9","   5,2","-103,0"," -84,9","34",
"17/12/2020  14:33:00,000","    65000000"," -90,6","   5,0","-103,1"," -82,9","34",
"17/12/2020  14:33:00,000","    66000000"," -90,0","   5,5","-106,2"," -81,9","34",
"17/12/2020  14:33:00,000","    67000000"," -91,1","   5,8","-105,6"," -82,2","34",
"17/12/2020  14:33:00,000","    68000000"," -92,3","   6,1","-116,3"," -83,4","34",
"17/12/2020  14:33:00,000","    69000000"," -92,5","   6,3","-113,7"," -82,9","34",
"17/12/2020  14:33:00,000","    70000000"," -92,5","   6,4","-109,5"," -83,6","34",
"17/12/2020  14:33:00,000","    71000000"," -92,4","   6,2","-114,4"," -84,0","34",
"17/12/2020  14:33:00,000","    72000000"," -91,7","   5,8","-109,8"," -84,8","34",
"17/12/2020  14:33:00,000","    73000000"," -93,1","   6,3","-107,6"," -80,5","34",
"17/12/2020  14:33:00,000","    74000000"," -92,5","   6,1","-105,7"," -79,9","34",
"17/12/2020  14:33:00,000","    75000000"," -92,5","   5,5","-103,4"," -79,5","34",
"17/12/2020  14:33:00,000","    76000000"," -92,5","   6,2","-111,1"," -80,5","34",
"17/12/2020  14:33:00,000","    77000000"," -92,6","   6,1","-106,8"," -82,9","34",
"17/12/2020  14:33:00,000","    78000000"," -92,4","   4,3","-103,1"," -85,5","34",
"17/12/2020  14:33:00,000","    79000000"," -93,3","   5,8","-107,8"," -83,5","34",
"17/12/2020  14:33:00,000","    80000000"," -92,0","   6,3","-108,2"," -81,9","34",
"17/12/2020  14:33:00,000","    81000000"," -90,1","   5,4","-101,9"," -80,8","34",
"17/12/2020  14:33:00,000","    82000000"," -89,7","   5,0","-102,7"," -81,7","34",
"17/12/2020  14:33:00,000","    83000000"," -90,9","   6,2","-106,2"," -83,2","34",
"17/12/2020  14:33:00,000","    84000000"," -91,1","   4,9","-102,5"," -85,3","34",
"17/12/2020  14:33:00,000","    85000000"," -93,4","   6,6","-108,9"," -84,2","34",
"17/12/2020  14:33:00,000","    86000000"," -93,2","   6,6","-117,4"," -84,8","34",
"17/12/2020  14:33:00,000","    87000000"," -85,4","   6,1","-109,2"," -78,2","34",
"17/12/2020  14:33:00,000","    88000000"," -78,5","   7,1","-101,1"," -71,6","34",
"17/12/2020  14:34:00,000","    54000000"," -92,4","   6,5","-112,5"," -83,6","34",
"17/12/2020  14:34:00,000","    55000000"," -92,4","   7,6","-124,4"," -83,7","34",
"17/12/2020  14:34:00,000","    56000000"," -93,0","   6,9","-108,7"," -81,4","34",
"17/12/2020  14:34:00,000","    57000000"," -91,9","   7,6","-112,6"," -81,1","34",
"17/12/2020  14:34:00,000","    58000000"," -90,5","   7,2","-110,3"," -79,6","34",
"17/12/2020  14:34:00,000","    59000000"," -91,3","   6,8","-106,6"," -77,8","34",
"17/12/2020  14:34:00,000","    60000000"," -91,7","   6,2","-106,3"," -77,9","34",
"17/12/2020  14:34:00,000","    61000000"," -90,9","   6,0","-108,2"," -80,5","34",
"17/12/2020  14:34:00,000","    62000000"," -91,7","   6,8","-115,9"," -82,2","34",
"17/12/2020  14:34:00,000","    63000000"," -91,1","   6,0","-104,7"," -80,1","34",
"17/12/2020  14:34:00,000","    64000000"," -89,7","   4,8"," -98,1"," -79,2","34",
"17/12/2020  14:34:00,000","    65000000"," -89,9","   6,3","-103,6"," -79,7","34",
"17/12/2020  14:34:00,000","    66000000"," -89,8","   6,6","-106,4"," -78,6","34",
"17/12/2020  14:34:00,000","    67000000"," -90,4","   7,4","-110,7"," -78,1","34",
"17/12/2020  14:34:00,000","    68000000"," -90,2","   7,6","-111,5"," -78,2","34",
"17/12/2020  14:34:00,000","    69000000"," -90,0","   7,5","-108,4"," -78,0","34",
"17/12/2020  14:34:00,000","    70000000"," -91,0","   7,6","-116,7"," -79,5","34",
"17/12/2020  14:34:00,000","    71000000"," -90,6","   5,6","-102,3"," -80,8","34",
"17/12/2020  14:34:00,000","    72000000"," -89,7","   5,7","-100,1"," -80,5","34",
"17/12/2020  14:34:00,000","    73000000"," -92,9","   4,9","-102,0"," -81,6","34",
"17/12/2020  14:34:00,000","    74000000"," -90,9","   4,6","-105,1"," -80,3","34",
"17/12/2020  14:34:00,000","    75000000"," -91,5","   6,4","-111,3"," -80,3","34",
"17/12/2020  14:34:00,000","    76000000"," -91,8","   6,0","-105,3"," -80,5","34",
"17/12/2020  14:34:00,000","    77000000"," -91,4","   6,1","-110,0"," -81,5","34",
"17/12/2020  14:34:00,000","    78000000"," -91,9","   5,9","-109,9"," -82,2","34",
"17/12/2020  14:34:00,000","    79000000"," -91,5","   4,8","-105,4"," -84,1","34",
"17/12/2020  14:34:00,000","    80000000"," -90,9","   5,4","-106,5"," -81,0","34",
"17/12/2020  14:34:00,000","    81000000"," -89,7","   5,1","-100,1"," -80,3","34",
"17/12/2020  14:34:00,000","    82000000"," -89,5","   5,0","-103,3"," -81,3","34",
"17/12/2020  14:34:00,000","    83000000"," -91,2","   5,3","-106,6"," -81,2","34",
"17/12/2020  14:34:00,000","    84000000"," -92,7","   7,0","-121,4"," -80,0","34",
"17/12/2020  14:34:00,000","    85000000"," -91,1","   5,0"," -99,5"," -82,1","34",
"17/12/2020  14:34:00,000","    86000000"," -90,8","   4,8","-104,2"," -83,2","34",
"17/12/2020  14:34:00,000","    87000000"," -84,5","   4,1"," -95,0"," -76,8","34",
"17/12/2020  14:34:00,000","    88000000"," -78,1","   4,2"," -95,5"," -72,4","34",
"17/12/2020  14:35:00,000","    54000000"," -92,9","   5,7","-110,3"," -86,8","34",
"17/12/2020  14:35:00,000","    55000000"," -93,0","   5,2","-103,4"," -84,7","34",
"17/12/2020  14:35:00,000","    56000000"," -93,1","   4,7","-102,8"," -85,4","34",
"17/12/2020  14:35:00,000","    57000000"," -92,8","   4,5","-103,4"," -83,5","34",
"17/12/2020  14:35:00,000","    58000000"," -92,7","   5,1","-105,6"," -83,1","34",
"17/12/2020  14:35:00,000","    59000000"," -91,3","   4,7","-101,8"," -82,7","34",
"17/12/2020  14:35:00,000","    60000000"," -91,7","   6,0","-105,1"," -82,5","34",
"17/12/2020  14:35:00,000","    61000000"," -92,0","   6,7","-108,5"," -84,0","34",
"17/12/2020  14:35:00,000","    62000000"," -91,8","   5,9","-109,1"," -83,2","34",
"17/12/2020  14:35:00,000","    63000000"," -92,4","   8,6","-130,8"," -83,2","34",
"17/12/2020  14:35:00,000","    64000000"," -91,9","   5,5","-102,6"," -83,7","34",
"17/12/2020  14:35:00,000","    65000000"," -91,9","   5,8","-107,0"," -82,2","34",
"17/12/2020  14:35:00,000","    66000000"," -89,4","   4,8","-104,1"," -80,7","34",
"17/12/2020  14:35:00,000","    67000000"," -89,9","   6,2","-106,1"," -80,7","34",
"17/12/2020  14:35:00,000","    68000000"," -91,1","   5,4","-102,6"," -83,1","34",
"17/12/2020  14:35:00,000","    69000000"," -93,0","   6,9","-112,9"," -84,4","34",
"17/12/2020  14:35:00,000","    70000000"," -92,3","   5,9","-109,0"," -84,8","34",
"17/12/2020  14:35:00,000","    71000000"," -92,1","   6,3","-110,4"," -82,8","34",
"17/12/2020  14:35:00,000","    72000000"," -92,4","   5,8","-105,1"," -82,9","34",
"17/12/2020  14:35:00,000","    73000000"," -94,6","   6,1","-110,5"," -84,5","34",
"17/12/2020  14:35:00,000","    74000000"," -93,9","   5,6","-107,8"," -86,7","34",
"17/12/2020  14:35:00,000","    75000000"," -93,5","   5,1","-107,9"," -85,0","34",
"17/12/2020  14:35:00,000","    76000000"," -93,0","   4,9","-111,1"," -86,8","34",
"17/12/2020  14:35:00,000","    77000000"," -94,3","   6,2","-108,1"," -84,3","34",
"17/12/2020  14:35:00,000","    78000000"," -93,3","   6,4","-108,6"," -83,5","34",
